RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
395179,"Utica, NY",153,96300,92900,91700,87900,89200,87600,89100,86000,85300,78900,79000,77300,81000,83800,87700,91100,89200,87600,82700,86100,85600,87000,85700,87100,90000,91000,93000,95600,91000,88800,84300,88700,91200,94300,92300,95000,94400,95300,94100,92900,91100,85900,88700,90700,92600,90500,89900,92400,93400,94800,97200,97800,98400,95800,94300,92200,92400,90000,95000,95100,97900,96700,94700,97900,98100,101400,99700,97700,96900,94500,95500,98100,99000,100000,98000,98600,92400,89100,87700,94100,96800,101500,100400,98300,99500,97900,99300,93000,95800,97900,98200,97800,94700,92800,91900,95600,102100,99000,100900,100500,104000,102500,101800,99000,95500,95600,98300,100300,99600,100600,99800,97500,100200,102700,108500,110700,114400,115500,114300,111900,111600,115300,117000,118700,115100,113800,114600,115800,118000,117600,120900,126500,125400,122500,116800,120100,118100,117600,116800,121700,124000,
394488,"Columbus, GA",154,138200,139600,132100,126500,121700,123400,126700,125500,121400,119900,123400,133900,141100,134900,124700,118700,129000,130300,134400,130200,125700,123700,121000,132200,128900,130700,121200,117900,113000,114100,114000,115800,116600,124400,118600,124500,122300,130100,118600,107600,103300,99800,99100,94800,90600,92400,95700,97000,94200,95600,98400,97700,94500,100500,97200,95900,93600,104800,109600,107200,105600,105300,106100,101900,97300,97000,95900,97100,97200,96200,98100,100300,101300,99700,97400,103100,108400,110400,109600,112100,108600,109300,108500,112900,108100,102500,103600,110800,113600,114600,113200,105500,96500,98800,100400,111800,112200,122100,124400,122900,125200,121300,118900,113800,114500,114600,112800,114500,119100,125600,124200,122400,120400,124100,128500,133100,130500,132900,125100,126000,123000,130000,131700,130800,131000,130600,133500,130400,136500,134800,133000,132900,135700,146400,144900,141600,136800,133900,137300,142300,145300,
394405,"Boulder, CO",155,300200,304000,302900,304200,296300,296600,300000,296600,287600,277300,271400,275000,272300,272100,264300,267200,275200,287200,292800,292700,287200,286200,287900,291200,291000,285800,279800,285900,297800,317900,323500,334000,325500,327300,311500,307400,292700,293700,289600,296600,298700,303600,299900,304100,308300,313700,303600,301700,302300,305400,313400,313700,316700,315700,313500,315500,312900,319400,318500,324200,317100,319700,315600,326800,327200,328700,324100,327300,328500,333700,335200,338200,331900,328500,317900,320500,326300,341800,340700,343300,346600,348800,346400,339500,354200,361200,372800,365000,374300,372800,379900,383000,390500,400800,406800,405600,412100,416600,424400,427200,429000,435000,432200,426700,433100,431000,443000,437000,440700,440500,450700,458100,457200,456300,466200,474200,470900,473500,476900,495100,498200,504600,502300,501200,499600,499000,511400,516900,517200,524700,521300,530400,508300,522600,524700,525800,516000,514000,529400,535200,536300,537800
394572,"Erie, PA",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99600,95500,99800,104000,103800,105800,103300,105600,101200,105600,109200,108600,105700,105200,107200,113000,116600,112900,105100,99600,103100,112300,114500,111600,108300,107300,116400,117300,121700,111800,109000,103600,106300,107900,111400,111700,108700,106400,110200,111900,114100,111800,113200,113200,113200,111200,111400,114100,113600,115000,113100,116600,114800,115100,105400,108900,111600,118500,114000,114000,116600,112900,106300,109600,113100,105700,91900,94700,106300,116500,118400,116900,120200,119300,125000,122200,118600,116300,118600,118200,115600,117400,117200,118700,116600,121200,119500,112300,113500,120200,123100,121200,115500,118700,119000,117900,117200,116000,116300,114500,109600,108400,110400,114200,116300,120700,122700,125400,124500,122100,124100,
394609,"Fort Smith, AR",157,89800,90100,91600,92800,89300,89000,88300,89400,85100,86700,86600,88100,87200,90700,93500,93400,89300,87700,90000,93900,93600,95500,97400,95200,92500,88800,97900,94500,91100,85100,86700,93900,93100,96600,93100,95200,89600,87800,86000,86400,84700,84600,91200,100000,102300,102500,96500,91900,84700,88700,92500,96100,91200,89800,91000,98600,94800,97100,90100,93400,87800,90200,90200,92100,91000,92900,94200,95800,97900,97000,97100,97900,95500,93600,89800,96500,98200,97200,92200,97200,98400,99100,94600,96000,101800,101900,104100,97600,96400,92400,92400,92000,89600,89900,94800,96300,97100,93800,102600,103200,104400,99800,102100,102800,103500,103800,106400,105500,106900,101800,102000,95500,99000,98300,102200,106600,108100,113800,107400,107200,103600,105100,113500,114700,115400,107300,104600,113300,112400,119600,116000,119800,118400,115600,119600,117300,116600,114200,114000,120600,,
394543,"Duluth, MN",158,123800,127600,124000,121800,114400,111300,111000,112400,116900,117400,118400,117300,118800,111300,104600,100400,105100,105600,106800,106800,107000,106200,108300,112300,114200,115600,112400,112800,108500,109100,106700,109100,108200,112100,106500,109800,110100,116200,113100,108500,108000,107200,106200,108100,106200,108000,103700,104900,105100,103600,105900,107500,113100,113100,115600,117500,119700,122400,121100,116900,116800,115400,116600,117400,118700,123300,119100,119700,116700,120100,118700,121100,121600,126400,125500,122600,122400,123900,126800,125900,125500,124900,123300,122800,119900,125800,130700,134500,132500,130200,130400,126400,123600,122600,129100,135200,140300,137300,133300,129900,131500,133500,134200,134700,136900,137500,136300,134600,133500,135300,140500,142700,144000,138900,138100,138800,144200,145700,148600,148700,146700,140200,134900,138600,140200,140200,141900,144800,145700,147500,146800,155300,157300,161300,157100,153200,152700,150200,148500,150000,156800,
394924,"New London, CT",159,242200,240000,235200,233500,228600,222400,217500,217000,217400,214700,207000,212800,209100,214000,209700,208300,208000,203000,209200,206700,213900,210500,209600,215000,225000,226200,215700,204900,191200,190600,196500,221400,221800,220000,212200,218800,213300,205000,190800,186300,183800,189900,194100,194000,195500,206600,211700,218300,211000,223900,223900,225400,216800,203500,207800,205300,216200,202800,193200,181500,186200,190600,197400,201100,207200,208900,207400,215100,209700,208800,199700,192900,186500,175300,185300,193100,197900,195300,197500,197200,196400,190500,189600,185700,184900,183500,190100,185200,194500,187300,188900,176800,183800,185100,187900,190800,193800,195300,185400,185000,186100,192700,193100,198900,198500,203300,204900,214200,203600,207400,199200,212400,208600,207900,210200,218700,218700,216500,212600,220700,222700,225400,221900,219700,214600,218600,218500,219500,222300,218700,218300,220600,225100,229400,224200,228400,225000,221200,220300,223800,229900,235600
395061,"San Luis Obispo, CA",160,482100,470700,449200,456600,449200,445200,426600,413800,404000,396500,389500,387800,376200,365400,357400,365300,370000,382500,389500,395800,404400,399900,396100,383000,376700,376200,370600,381200,377500,386500,370500,371600,367300,367400,353400,340700,339000,350500,356900,356000,337300,335600,330200,346300,351700,351400,337700,323700,333600,346100,362800,368800,376600,373200,375400,376600,376300,383300,385700,395000,389900,392200,401300,412000,417000,420400,422100,433700,440400,451200,452200,456100,452900,443700,437800,444800,454500,452700,438600,433300,433100,436400,447800,461500,472300,476400,473000,480100,475500,484000,483700,496100,492500,493000,486800,485000,485100,494000,504200,504400,503800,503600,510900,514000,519200,519800,518400,516200,524400,531800,539700,535300,537600,547200,560700,561200,571100,571500,574500,571300,571200,575500,576500,572800,579500,576300,584500,577600,579000,582800,585300,582600,579300,592100,594900,601400,590000,586700,589500,598200,600400,594700
394622,"Gainesville, FL",161,174200,171600,167600,162800,161100,159900,160900,162000,160700,156800,158600,156700,159100,160300,160500,156500,147700,147500,150800,155200,155500,156100,159700,162800,159000,154700,146200,144600,139200,142400,139400,141600,136100,140000,129600,132200,126700,128400,123300,119800,121700,118600,124000,126600,123600,117600,120000,129100,129500,121100,110900,110000,112700,118700,118600,119600,125900,128700,130500,127200,128700,128600,127500,129400,129000,128800,125500,124300,120600,121100,121200,124400,123700,124400,123700,125600,127400,128100,127000,126600,131700,133200,135000,134000,138100,136500,139700,141600,143300,140300,142000,143200,143200,139900,143700,147200,148300,148000,153700,154700,155100,152600,153300,158500,157700,157400,166200,166200,166700,154200,156100,157300,158200,158100,159700,161400,162700,168500,168300,168800,165400,166500,168000,166900,166600,167300,170000,167900,178000,178700,190200,191200,195000,187500,179300,176600,181600,181500,184200,187300,191500,
395065,"Santa Cruz, CA",162,608700,612900,555200,541400,539300,525500,500200,468600,441700,443400,423000,418600,389700,376900,380900,401200,436100,442100,443600,437700,458100,482600,474600,483900,491100,506100,487800,464400,456500,457700,491300,476100,479100,443200,443400,424700,422900,407000,401700,402200,447400,469100,456100,425000,394400,405200,392400,415200,422700,435400,430400,406400,435700,458100,493000,480600,469700,478400,484600,476400,476300,499200,533400,537700,536400,541000,552700,546900,549400,558000,574800,585300,578200,568300,568300,580600,622400,613300,616800,600500,609000,616400,630500,650000,657800,648500,638500,626200,635200,643400,653800,654700,682900,692400,700900,688300,695400,690700,689300,690900,680300,693400,680400,695300,694600,702000,704400,697900,698400,706000,719300,731300,738400,713000,718200,735300,771600,765600,749500,733000,747700,757000,772400,776800,771700,773700,777000,780200,767900,774000,777300,793400,794900,792200,781100,765000,768500,769300,744900,744300,753200,799400
394471,"Clarksville, TN",163,110800,104600,106100,108100,110100,103800,103600,103300,103200,104600,110300,116100,117700,116900,120000,119200,117800,113800,113000,113200,113100,111500,112500,114000,116500,118600,117000,115700,112800,113500,111100,110400,111700,116500,122200,123100,120500,115800,114100,116400,116300,116300,116300,117500,121300,124100,128100,127200,129300,128700,127600,123700,118600,119400,121700,123100,121900,122600,123100,120100,116400,117100,122800,123000,125800,120100,117900,112200,114300,113700,115200,115600,118000,118600,118100,119300,119200,120600,120400,122600,123100,122800,124600,123200,125100,122300,123500,123100,123300,123400,124400,125600,126000,130600,130900,131800,127400,128100,130000,128800,133000,135900,139900,141300,141900,143400,139000,141500,139700,141300,136200,135400,136900,138400,141100,141700,141500,145600,147600,153100,151300,153100,151800,153500,152500,151300,151100,150200,148400,150500,154000,162700,164200,166000,164400,162300,163900,162800,164900,161200,162900,167500
394447,"Cedar Rapids, IA",164,121400,122300,120800,123200,122700,120700,117800,119200,122000,123400,125700,129000,127800,126400,125600,129400,128300,125400,122500,122900,120400,123000,125000,131700,130100,130400,125800,127700,124800,126100,126500,126100,124000,124600,125500,127400,124000,122400,120700,121400,123400,125200,124600,126100,125400,125500,123800,128400,129300,129500,124600,124300,125500,125700,125700,124500,124400,128100,130100,132500,132200,131600,134000,133100,133500,129700,129300,129100,126900,126400,125000,128500,127900,133000,133900,133900,131000,131200,133500,132500,131100,130300,132600,138600,139400,140000,135000,135100,136800,137600,136000,134300,134900,137500,136900,137000,133100,133400,132700,136700,134800,134700,134100,137900,139400,139900,139700,140000,142000,141200,140500,139500,139300,141400,139900,141800,142700,144300,144900,144600,143700,143900,144500,147000,148900,150200,153600,151900,146900,144100,143900,151100,150200,157200,153400,158500,155100,159700,159200,161200,160500,160500
394851,"Merced, CA",165,,,,,,,,,,,,,,,,,,,108100,110300,115900,117800,122000,118300,117100,116700,119100,119700,116100,114700,115300,115700,115000,113200,112000,109900,109600,111400,112300,112100,109000,110600,110200,112800,115800,114000,113200,109700,112800,113300,114900,112400,114400,113300,123800,124700,129400,126000,130900,133100,135800,138200,140000,142700,144500,147700,157600,164600,166700,161700,159600,166500,168400,175300,172600,173600,169500,171300,171100,173700,175800,178400,178000,176300,181100,184900,192800,196200,199400,195900,197100,197300,209800,211700,209300,206000,204300,210000,209200,212700,214000,214200,215400,218900,219300,224600,226200,231800,231500,232900,231400,231600,234600,239200,241800,241000,246100,244400,252700,247900,252800,249400,251500,252200,244900,247000,249800,260900,263300,259000,257000,257300,257200,260800,264400,274100,268300,264400,263000,273700,276500,
395229,"Wilmington, NC",166,217500,209700,205500,210000,211600,217900,215700,213900,205400,199900,205500,202300,207500,196200,198700,190400,189100,185400,190500,190600,186700,186700,192800,200600,195000,189400,182700,186700,189900,199200,197100,194300,183000,187800,185300,184600,181600,176200,177500,172700,175400,179700,177400,179400,168800,171800,169800,174600,174800,182100,177700,174800,168000,170100,167400,164800,169300,176200,183600,181100,176700,175800,175800,181800,181500,182800,178400,182900,183200,183600,180100,186800,187800,187000,187400,190900,195500,191400,193900,193600,199400,202500,203300,197600,195700,195300,198100,196900,202800,207200,209500,203400,198600,197800,197600,196700,195300,199400,215100,215700,213900,201400,203200,205500,211100,216500,215900,219200,222600,227300,225500,222100,219100,220600,225600,226800,229200,223500,230000,230900,238600,236300,235700,233900,233500,235200,232500,236200,230800,228200,228900,230400,237200,233900,238700,239200,244300,245000,254900,252800,262900,251400
394741,"Kennewick, WA",167,150900,150400,146600,147600,152600,155400,154300,149400,147300,146800,145500,149100,148000,147500,148900,152100,158100,158300,157400,155000,154700,155000,156200,157500,164900,167500,167600,161800,163000,161600,163500,163200,169300,169600,169900,165500,165800,161600,161300,157200,157500,160000,164500,166400,164900,165800,166200,170000,171800,176000,174400,170500,168500,166100,167900,167200,173500,177800,177400,177200,175700,178500,175200,170500,168700,169400,171600,171000,172000,170400,172100,170600,173900,173700,178600,178800,179800,177000,179600,180300,183200,182800,183800,180600,180400,187600,191200,193200,186400,187900,187400,190900,191800,197100,201000,205300,203700,203000,203200,206800,210000,207800,207700,207700,211200,214700,215600,217900,220400,219700,222800,224500,227500,231500,235100,239100,238500,237300,237500,240100,243100,247600,247600,251100,255000,261000,268600,268800,269400,266800,272400,279800,280800,280100,280100,289300,291100,289500,285900,291800,295300,300300
394645,"Greeley, CO",168,162900,163400,166700,160500,164300,163300,165100,160800,153400,149500,149900,151500,150000,146800,145500,148500,151900,159500,156700,159400,158800,163700,162100,157700,157400,159400,163100,160900,157300,156900,154600,151200,150700,152800,156400,151000,148500,143900,148700,153600,160800,158900,157100,151100,151800,150500,155800,158200,160000,162300,165200,171300,174100,180100,180700,180000,177100,180500,181700,181700,180400,181400,187000,190700,195000,193100,194300,194100,193800,193300,194000,199900,204100,210100,211200,210600,209100,210900,214500,218200,221000,224300,230400,235500,236100,235800,235700,238900,239300,241600,242100,243400,246100,248700,251200,252200,252500,254700,255700,259800,265200,269700,271800,271200,271400,275100,279400,284100,285700,285900,290400,293500,296500,297300,301000,305300,307100,307100,308900,308700,312000,313000,315400,316000,316900,320700,320100,323200,328900,331000,335500,328600,334500,332600,340100,342600,346400,348200,348700,349600,350500,351100
395197,"Waco, TX",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,118300,116700,118800,116700,119400,123200,122500,118400,119300,124100,125000,126300,123300,126200,124800,122800,119600,115800,116500,119700,122300,125800,121800,121000,117000,120800,122300,117600,115000,112200,120200,120600,124200,123100,127700,129200,133800,133700,134000,134500,135900,139500,141100,142000,137200,134200,132300,136800,138000,139100,135300,135900,139200,143500,145200,144600,146700,147100,148300,146200,149000,149600,155400,153300,157500,156100,156300,156400,159900,163000,165800,164900,165600,165400,160900,164700,164000,171900,168600,168300,163800,166700,168300,170700,168900,164000,165200,165500,169800,171400,174200,177700,176100,183000,183000,190000,186900,183400
394937,"Olympia, WA",170,255200,251400,253900,247400,245700,241600,241700,244000,250100,249800,251600,252300,254100,245700,235900,231600,231500,236200,237200,235500,234900,230300,232300,227700,232800,230300,228700,226800,230100,231100,226700,221400,216900,218700,212000,211600,206200,205200,203800,203200,212900,207300,203700,199100,220600,221200,215800,201300,201300,205600,206500,213800,213100,207600,198600,204500,208100,206800,203500,201400,209900,210300,212100,210400,209000,210500,208500,205400,205800,210100,212300,210300,210000,210400,212600,213800,216000,218500,220300,224000,221900,224300,223200,225700,223900,221100,223100,226500,231500,231600,233300,235600,236800,235700,236900,242000,242300,244100,244400,245300,243800,245700,251700,257000,257900,256900,254500,256900,259200,263500,264700,268100,271600,271600,270700,268700,275000,276800,282200,285900,294000,296400,296200,296000,297600,299800,295200,297700,300200,306400,309700,309700,318500,317900,323600,321000,323100,322000,323600,328700,335400,333500
394323,"Amarillo, TX",171,118800,113000,110400,109700,108700,109700,111200,114800,115700,112100,110800,111600,114700,115000,115400,116600,116100,114900,111400,112500,116400,120000,117800,113800,110900,109900,109400,113500,121100,122900,121800,120600,122300,120900,121300,118000,119100,117800,116800,121100,120500,124000,121200,121900,127500,130300,132000,125600,125200,124900,127900,126300,127100,128600,131900,132700,134900,129700,124700,118000,120300,122600,125300,127400,132800,134000,133800,131900,136400,137400,134400,131300,131900,134400,133700,133400,133900,135900,133300,131800,128400,131900,134100,136900,136300,135800,137900,137700,137500,140500,140100,141700,136700,136900,138900,138600,142500,141900,143400,140200,140900,138500,142900,140900,142900,142400,144000,144900,141000,140600,139100,141700,142000,141300,135600,137600,141100,145900,143900,142000,142600,142100,141500,143100,141400,144100,145800,147800,147700,147000,146900,143400,143300,140800,146200,146400,152900,149800,151000,152300,157100,157100
394387,"Binghamton, NY",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109100,98200,96200,95400,99500,98100,96700,96500,99500,97300,98100,90000,90200,87300,97100,101700,106400,105200,103600,104100,104300,106300,106900,104500,105400,105800,111300,112500,110700,111600,110600,115300,112700,112000,110900,108200,111000,106800,109100,106400,108800,110100,108500,107500,
394660,"Hagerstown, WV",173,192500,192800,191800,189700,184200,175600,171700,169300,169800,168900,174300,172700,173600,163700,161300,157400,155600,151800,146300,145900,147400,149800,151400,154400,155500,152100,143100,140400,133500,136600,132600,136100,132400,132200,132500,131300,131200,128000,128000,124300,123200,120200,119500,120800,127200,132700,133900,127400,128000,126500,129100,128400,129100,130900,132700,132100,133200,130600,134400,136300,140300,140800,141000,136000,139000,140100,146000,140900,143600,143000,147800,144500,143900,140400,139900,140300,142300,142900,145400,146400,147600,145300,144200,144500,146000,146600,146500,145700,145700,147400,149000,147900,143800,142800,143500,146700,149600,152400,155900,156500,156700,154900,151900,155700,158300,163200,158200,159900,157400,159100,157700,161000,162000,161400,159200,158600,159300,161200,166000,168600,168700,168300,168200,167800,164700,166900,168700,173600,171700,173600,177800,180000,179000,173900,174700,175600,177500,175900,176000,178300,180500,
394412,"Bremerton, WA",174,267000,266600,258200,259200,251800,263800,265700,262400,256700,250600,258000,250700,250800,240800,239200,242000,246400,249700,246200,248200,250100,250600,251200,254400,253300,249700,244500,242700,250000,262400,265300,256600,248100,258700,262900,264700,253300,250300,245900,240800,243500,241400,240700,235800,233500,240100,222900,224500,215000,231900,226500,235100,234500,239800,232800,235300,242100,244100,246300,236100,242700,235000,240000,231800,230400,233100,239200,241200,230200,235100,233300,242200,232200,235100,228100,233200,235500,241400,241000,247600,252000,250500,243900,242200,246000,256100,258800,264700,267300,266000,261100,255100,260600,267800,277400,277400,279200,275500,274000,274500,278100,284100,289300,289100,297800,298600,304300,297800,294800,293200,297300,303800,304300,306500,303900,312200,313400,317800,314700,324000,330900,337200,339900,337300,337500,330600,333900,331700,330700,332600,339200,345300,341300,333300,340500,347000,353100,353900,359900,370100,375900,379000
394811,"Lynchburg, VA",175,159600,151000,144600,142500,144500,148700,148100,144200,141900,145300,154100,151500,148500,147600,147900,144000,139900,142500,146100,148700,145100,143000,141000,148400,152900,150900,145200,142700,142200,146700,149600,151800,146700,147600,147800,144400,141700,138800,140400,134600,133400,136800,141400,142600,139400,141600,141900,146500,144400,144900,136800,134000,135200,141000,147800,147500,150300,144700,144700,141800,146200,145600,147700,146100,145500,142800,142700,143200,143900,142400,142200,140300,141600,143700,148200,148500,149400,144500,145400,142900,148000,147300,148000,148600,155800,154900,155900,149100,150200,146000,146600,147900,151000,152200,152400,153300,151600,152600,149100,146800,145900,149300,155400,156600,150400,149300,151800,155800,155700,153200,152900,154200,153900,158300,157500,157600,151900,155600,154500,161000,163600,165300,160200,159400,161000,167900,163500,163800,159800,161500,163400,166000,167100,169700,169700,169500,165000,166700,166500,169900,169000,171900
395240,"Yakima, WA",176,154200,158500,157100,154800,150700,148100,146900,147300,145600,149500,146100,153100,148900,151800,152500,156400,155100,150600,148200,149700,146500,143200,143300,150500,155900,153700,149900,146600,145800,143900,147500,154200,154400,153700,148700,147600,153000,152700,155500,146000,142100,146400,148300,155800,144900,148700,146800,153200,150200,152400,155300,156700,151400,150200,149700,153800,155500,160100,157700,155100,154600,154000,156600,154000,154600,152500,150300,155700,156600,161200,162100,166600,164600,161500,155400,153700,152700,156200,154800,155700,151500,162600,158800,157700,155200,161100,166700,165400,166800,165700,169100,168100,173400,169200,173900,171800,173300,172300,175200,172300,175500,173600,180800,179100,180400,177100,183900,189200,188500,183800,179300,185200,185400,190500,194400,195700,196300,195000,192900,191500,190700,199800,204700,212600,215100,218300,214700,215300,218400,220100,217000,216600,217000,214400,215700,222100,236200,240900,240300,241000,244200,246700
753875,"Crestview-Fort Walton Beach-Destin, FL",177,232900,214600,227100,231900,239700,232100,225700,218500,217200,210900,215500,210600,205100,198300,197700,200900,200100,201300,210700,212800,208500,201500,209100,216200,217500,209100,206600,200500,190300,179400,183400,195700,207200,216300,209800,196500,181300,182200,191800,195600,192600,187800,186400,189800,189200,187100,181800,184300,181400,182600,187400,195200,199600,192900,199500,204500,213100,209300,206500,191000,187700,188800,208600,205900,209000,206100,209900,206100,201300,202900,204600,209500,208400,201000,198800,199300,205200,205600,202700,208200,212300,218000,218800,218100,221900,220200,220500,221900,225600,235000,233000,228700,218900,220800,225700,230000,229800,232000,235400,239100,244700,245100,246700,243100,246300,245000,244500,241800,244300,247600,246600,248600,244100,244900,243200,248000,247300,248200,257800,257600,258500,250000,255700,256500,257700,258300,264300,270800,278000,273700,275400,259800,260800,250400,261600,262800,268200,268900,269800,276500,277200,285600
395161,"Topeka, KS",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125200,124600,125300,130900,133900,131800,131700,130800,130200,132500,132400,136600,137200,137900,133300,127200,133900,133000,135100,127400,134900,136200,138500,135800,136500,134500,133700,132700,137500,135000,134600,133000,140100,147200,149300,152300,149900,147500,141300,
394813,"Macon-Bibb County, GA",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79600,78800,81500,79400,77000,77500,77300,87000,86600,85000,79300,86200,89100,89000,87100,85400,89600,82900,88500,85300,85500,81100,90900,94300,97700,91600,90500,95500,96300,103600,96800,97600,93800,101700,101700,99400,96100,100500,108600,112700,111000,104800,103200,98600,101800,101600,108900,110100,107700,106400,99800,100100,101600,116100,121100,122800,116700,95500,93900,
394454,"Champaign-Urbana, IL",180,136400,130300,129900,127800,124400,123400,125100,126800,136600,136500,131800,126300,118200,124700,122600,129100,125800,126600,123800,126700,131400,139900,138000,131100,124800,129300,131400,131300,131600,130000,123800,124300,130600,134700,132200,120700,123000,116300,120200,118100,122800,124800,132200,133900,134800,132500,129200,124900,124700,125000,130200,132300,132200,130200,127700,134500,142300,141000,126200,116900,117000,127400,129500,129700,131400,134300,132000,126700,126300,127400,134000,133300,130400,129200,131300,135500,133500,131300,132200,132600,136200,136100,138700,141100,143500,143600,139200,138900,140300,141900,140500,139100,139100,141500,142200,139800,136300,135800,137600,137400,135200,133100,137300,142700,143600,142000,136800,139400,142600,143300,142200,140300,142300,135200,134700,137100,144800,145700,140700,141100,139300,138300,137900,139400,142100,142400,141800,141000,137800,138900,142300,147100,142500,139500,137400,139800,140900,141300,144100,148400,153700,159900
395171,"Tuscaloosa, AL",181,137100,134000,131600,134000,136200,138400,132000,129300,125900,131900,132100,136900,133600,133200,127200,130100,132600,132900,134800,131400,132300,127300,131500,130500,134800,129400,131800,126400,128700,131500,134000,129700,121000,121200,126700,131800,123100,121200,120400,126000,125700,130300,136000,137900,133100,127900,128000,131600,133700,134400,133700,132500,134200,136100,139700,137400,137900,144700,146700,146200,143500,135700,125200,120100,125200,131800,134300,136100,139300,137400,134600,134800,148300,153800,160300,151900,148400,156000,157200,167900,159100,164300,175700,172900,172600,160400,163000,161700,159500,167800,168000,164700,156800,157400,157000,154200,150700,149400,148200,152500,157500,155700,150500,146800,148200,149600,150500,152400,151300,150800,151300,144600,147200,151000,157800,154800,152400,149400,155400,159100,162900,159700,157300,162000,161600,162300,166600,168000,167300,162800,167400,182900,181400,179400,166600,163900,164800,169300,182500,180100,175700,172700
394455,"Charleston, WV",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,99500,102100,96000,94400,90400,92600,92900,100800,101100,99400,90600,94300,97800,104000,102400,99900,101000,93100,97400,99700,106400,108400,105800,110700,107400,113000,113900,109600,107500,103800,105300,96500,97400,102500,111300,109900,103900,104500,106400,116500,113300,107700,103700,103900,103300,96700,98700,103600,109000,104700,105900,99400,104900,107900,110500,110800,108100,114600,115500,118500,120000,120800,121500,122800,116400,114600,112900,119200,122500,123600,121200,119300,119400,120600,119500,117800,119600,119200,120600,125000,119400,119400,108100,117400,115800,124400,121000,122800,119500,112300,105800,106300,114200,119300,113200,111100,112100,114300,114800,110900,113600,113400,111500,108100,104900,108600,112700,118600,121100,124700,125900,127300,,,
394334,"Appleton, WI",183,131300,129400,129900,129800,132400,133300,126900,127900,133900,134900,132800,128000,131300,126800,125000,125100,127700,125500,123000,122600,124800,127500,135300,137600,134900,126500,122200,124900,126600,127800,125300,126000,126400,131200,131800,132300,133300,128500,124200,118300,119400,122400,122600,121600,121500,120400,124200,133300,135900,135400,126400,126500,131100,134700,134600,132400,132800,133500,134300,131900,130600,124500,120700,121800,127000,128700,125500,123800,126600,131600,131600,128700,127500,128500,128600,127700,124900,128500,131800,133900,131700,129500,130600,136800,139800,142900,144600,143100,143900,142100,142900,143400,139300,139400,140400,140100,138700,141100,147200,151500,148000,146700,145300,148300,151600,153400,150500,141700,141100,143400,149800,155200,160900,161300,165200,161700,162300,159000,161500,167900,173200,173200,170900,164800,163600,163300,165300,168100,172000,172500,173600,170800,170000,167800,168400,170900,177900,181000,177000,176000,,
