"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11","2019-12"
394340,"Ashtabula, OH",374,57685,57920,58100,58396,58675,59006,59020,59357,59552,59889,59992,60151,60240,60325,60460,60850,61212,61832,62389,62992,63314,63483,63733,63882,64196,64507,64796,64887,64825,64874,65021,65297,65765,66151,66367,66497,66781,67107,67406,67604,67919,68419,69049,69565,69963,70193,70560,70890,71376,71808,72142,72309,72428,72697,73044,73544,73973,74251,74246,74051,73935,73981,74211,74528,74855,75146,75349,75573,75752,76056,76044,76212,76193,76463,76573,76787,76994,77118,77321,77461,77747,77844,77955,78040,78352,78799,79213,79575,79924,80347,80777,81036,81286,81431,81578,81724,81943,82303,83360,84325,85211,85423,85659,86010,86300,86651,87030,87430,87832,88101,88323,88416,88504,88728,88964,89300,89286,89294,89194,89375,89618,89960,90216,90436,90637,90926,91320,91724,92037,92233,92214,92217,92352,92615,92816,92833,92872,92912,93175,93095,92904,92861,92881,93061,92781,92562,92225,91937,91676,91453,91167,91106,91064,91064,90854,90600,90395,90138,89824,89424,89021,88675,88342,88113,87890,87803,87671,87582,87484,87465,87348,87117,86874,86680,86479,86305,86017,85708,85245,84902,84701,84636,84620,84529,84487,84443,84455,84427,84373,84339,84322,84321,84291,84236,84204,84169,84126,84109,84043,84076,84058,83189,83071,82808,83073,82045,82198,82126,83182,82031,81355,80391,80770,82495,83842,85086,85242,85475,85747,85895,85985,86066,86054,86125,86154,86264,86213,85979,85789,85758,85967,86110,86187,86162,86207,86297,86422,86568,86639,86828,87054,87320,87516,87660,87768,87896,87924,88000,88125,88453,88847,89226,89607,89989,90149,90209,90292,90579,91252,92605,94512,96564,98637,99446,99151,99369,99544,100530,100537,101711,102598,102555,102754,102241,102753,103580,105461,106949,106706,107000,107386,108708,109472,109734,108974
394630,"Gettysburg, PA",375,96504,96486,96513,96553,96615,96697,96868,97094,97327,97531,97647,97790,97950,98313,98661,99161,99568,100066,100530,101118,101747,103823,105582,107330,107517,107625,107749,107870,108400,108870,109522,110029,110391,110703,110894,111165,111417,111489,111503,111500,111730,112003,112125,112404,112773,113354,113860,114353,114823,115185,115502,115799,116296,116898,117498,118442,119390,120452,120962,121541,122078,122764,123383,123935,124427,124857,125342,125905,126558,127057,127621,128164,128841,129575,130324,131185,131922,132690,133377,134020,134633,135045,135538,136090,136755,137606,138349,139284,140394,141876,143462,144638,145632,146342,147523,148799,150321,152183,154231,156614,157866,158984,159881,161415,162865,164129,165893,167959,170329,172292,174157,176148,178355,180913,183477,185524,187273,188607,190211,191564,193225,195164,197633,200023,201946,202921,203969,204996,206030,206362,206142,206225,206604,206720,206602,206190,206548,206565,206591,206514,207154,207619,207883,206417,204918,203416,202862,202418,201716,201305,200818,200414,199958,199976,200070,200058,199490,198697,197746,196847,195887,195073,194314,193847,193367,192929,192701,192616,192687,192591,192270,191935,191665,191464,191125,190542,189907,188602,187340,186089,185467,184955,184542,184184,184583,185201,185834,185759,185466,185120,184733,184540,184417,184332,184155,184024,183934,183829,183867,183974,184144,184104,184025,183994,184084,184095,183989,183876,183684,183603,183505,183663,183769,183832,183900,184192,184591,184853,184923,185069,185210,185452,185633,185961,186359,186741,187079,187340,187590,187662,187687,187704,187696,187550,187390,187345,187564,187868,188382,188532,189085,189232,189641,189668,190046,190555,190790,191111,191361,191791,192101,193156,194507,196151,197465,198364,198952,199360,200283,201194,202119,202660,203494,204351,205178,206018,206596,207164,207290,207438,207597,207680,207703,207840,208225,208731,209574,210485,211638,212601,213181,213329,213397,213041,212831
394980,"Pine Bluff, AR",376,37774,37790,37774,37723,37705,37745,37838,37878,37929,37998,38140,38272,38380,38423,38469,38486,38556,38601,38676,38731,38845,38961,39048,39185,39295,39513,39702,39995,40266,40497,40750,41182,41348,41479,41380,41469,41462,41377,41348,41367,41411,41414,41389,41459,41572,41703,41826,41957,42166,42318,42437,42462,42550,42657,42842,43113,43485,43851,43956,43958,43938,44081,44295,44477,44594,44648,44707,44743,44775,44785,44863,44944,45069,45254,45454,45674,45784,45903,46010,46164,46337,46462,46557,46604,46692,46855,47036,47211,47372,47533,47735,47909,48133,48338,48595,48839,49105,49356,49586,49791,50016,50255,50501,50672,50888,51247,51787,52274,52679,52982,53344,53663,53851,53978,54102,54360,54695,55016,55326,55583,55839,56030,56207,56364,56532,56643,56777,56904,57095,57264,57441,57580,57695,57680,57614,57509,57590,57664,57771,57704,57696,57634,57472,57317,57160,57323,57459,57818,58039,58274,58342,58397,58349,58047,57764,57538,57402,57167,56961,56834,56590,56243,55706,55336,55136,55089,55181,55118,55170,55220,55277,55234,55382,55643,56008,56037,55954,55818,55676,55571,55476,55394,55225,54993,54829,54862,54981,55041,55027,55080,55179,55192,55169,55107,55167,55200,55258,55316,55302,55282,55200,55281,55383,55548,55644,55744,55730,55713,55614,55536,55494,55374,55345,55153,55093,54938,54882,54836,54817,54914,55068,55250,55293,55394,55464,55574,55568,55590,55728,55817,55992,56029,56059,56130,56203,56305,56201,56185,56307,56571,56753,56873,57022,57215,57368,57525,57730,57967,58170,58451,58677,58932,59012,59070,59102,59164,59318,59330,59350,59263,59313,59358,59494,59661,59835,60087,60258,60465,60590,60696,60755,61037,61393,61782,62076,62395,62749,62971,63205,63432,63626,63877,64142,64222,64169
395168,"Tullahoma, TN",377,72933,73217,73540,73802,73999,74108,74213,74384,74630,74999,75319,75615,75898,76266,76620,76917,77184,77469,77792,78133,78545,78618,78649,78701,79086,79492,79939,80352,80821,81236,81634,81883,82109,82402,82594,82750,82887,83186,83468,83715,83946,84068,84117,84250,84466,84766,84987,85015,85197,85501,85832,85988,86034,86231,86446,86831,87398,88152,88529,88802,88906,89274,89589,89740,89903,90034,90326,90393,90512,90661,90882,90964,90957,91171,91228,91581,91436,91582,91421,91602,91827,92157,92518,92659,92446,92224,92116,92497,92764,93214,93531,93907,94167,94392,94692,94958,95230,95688,96120,96614,96979,97362,97591,97651,97862,98127,98397,98548,98832,99329,99808,100317,100683,101017,101203,101386,101774,102188,102650,103199,103859,104602,105311,106179,107142,108114,109125,110294,110877,111311,111614,112421,113071,113413,113720,114172,114763,115128,115230,115140,115340,115434,115579,115448,115374,115339,115344,115262,115018,114756,114629,114513,114341,114092,113993,113847,113690,113334,112904,112284,111564,110848,110287,109799,109454,109298,109321,109403,109502,109641,109719,109741,109605,109382,108954,108425,107556,106721,106468,106559,106848,106784,106820,106779,106736,106706,106666,106578,106526,106623,106750,106700,106442,106003,105399,104669,104051,103824,104140,104430,104680,104393,104409,104245,104515,104596,104932,105200,105744,106141,106423,106743,107037,107367,107615,108146,108403,109433,109771,109935,109175,108996,109410,109679,110157,110229,110560,110863,111681,112434,113589,114896,116085,117428,118510,119873,120539,121253,121706,121659,121659,121602,122407,123424,124524,124939,125246,125635,126136,126722,127480,128613,129565,130575,131638,132678,132927,132857,132822,133570,134857,136401,138144,139658,140803,141756,142689,143708,144688,145610,146327,147662,147409,147535,146753,147862,148723,148248,147181,145672,147615,149206,151180,151116,151970
395023,"Richmond, KY",378,78783,78979,79243,79406,79498,79602,79833,80252,80640,81016,81246,81431,81527,81878,82273,82692,82987,83321,83754,84107,84435,84614,85159,85805,86778,87335,87776,87749,87899,88004,88493,89001,89584,90000,90304,90591,90745,90839,90918,91190,91727,92183,92566,92870,93194,93562,93877,94169,94414,94486,94703,95002,95546,96040,96490,96949,97541,98172,98555,98818,99041,99385,99721,100106,100422,100759,101021,101281,101507,101705,101947,102141,102502,102826,102827,102770,102597,102787,103119,104023,104931,105598,105709,105778,105869,106256,106685,107102,107297,107620,108227,109001,109729,110122,110657,111146,111774,112011,112365,112586,113278,113937,114812,115471,116048,116910,117554,118547,119635,120913,121930,122506,123113,123720,124391,125191,125949,126405,126686,126930,127319,127964,128846,129820,130394,130620,130644,130674,130649,130753,130754,130829,130788,130783,130733,130566,130375,130359,130376,130372,130151,129789,129486,129191,128829,128543,128106,127848,127481,127301,127304,127466,127382,127258,127024,126926,126784,126637,126585,126444,126234,125979,125565,124625,124445,124725,125439,125512,125540,125867,126175,126514,126588,126781,126850,126962,126645,126566,126365,126432,126070,126001,125969,126126,126234,126297,126441,126518,126605,126427,126321,126272,126351,126458,126875,127311,127681,127697,127778,127922,128039,128016,128016,127965,127057,126062,125134,125143,125050,124937,124900,125027,125213,125274,125547,125802,126150,126378,126741,127130,127447,127754,128124,128502,128818,128447,128257,128380,129429,130409,131130,131258,131407,131496,131559,131434,131416,132277,133190,134327,135046,135932,136721,137740,138857,139775,140193,140286,140506,141018,142143,143321,144566,145180,145673,145915,146290,146708,147233,147736,148265,148863,149496,149987,150413,150898,151786,152707,153756,154426,154988,155398,155961,156627,157372,158037,158916,159809,160400,161425,162572,164266,164684,165024,165129
394302,"Adrian, MI",379,77301,78021,78814,79581,80457,81079,81775,82426,83214,83870,84496,85106,85723,86261,86888,87557,88450,89200,89971,90544,91074,91679,92605,93537,94427,94873,95596,96370,97383,98298,99234,100418,101296,101762,101781,101748,101709,102106,102883,103802,104579,105112,105986,106826,107596,108084,108551,109301,110372,111114,111836,112785,113728,114781,115089,115620,115810,116463,116946,117080,117072,117183,117589,117997,118270,118725,119051,119491,119848,120116,120365,120657,121002,121025,120971,120933,121289,121432,121508,121551,121828,122363,122682,122837,122406,122146,122044,122824,123560,124551,125331,126158,127068,127855,128733,129131,129501,130022,130685,131078,131454,132149,133266,133760,133990,134275,134930,136020,136861,137741,138144,138463,138948,139544,140068,140441,140872,141269,141573,141425,141274,141068,141167,141289,141351,141301,141099,141105,141115,141133,140754,140236,139707,139204,138240,137078,135972,135109,134584,133415,132734,132138,131757,130991,130185,129257,128220,126862,126328,126148,125843,125326,124559,123702,122783,121708,120400,118747,117222,116018,115048,113967,113047,112246,111481,110865,110240,109940,109483,109059,108618,108503,108195,107785,107146,106611,106133,105455,104720,103943,103419,103007,102878,102785,102969,102823,102792,102545,102285,101897,101496,101386,101380,101417,101473,101592,102052,102513,103107,103559,104016,104319,104732,105284,105876,106392,107090,107940,107139,106040,105038,105620,106661,107472,108220,108548,109313,110793,112444,113189,113483,113418,113251,113104,113099,114016,114603,115368,115810,116371,116653,117342,118197,119239,120092,120645,121350,121763,122312,122857,123745,124748,125072,125455,125914,127266,128195,129150,129623,130429,131362,132794,134327,135968,137322,138000,138377,138716,139337,140045,140688,141456,142271,143263,144260,144768,144909,144527,144641,144579,145043,145143,145440,145825,146407,147132,148063,149481,150648,151771,152230,153070,153925,154769,155528
395173,"Twin Falls, ID",380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104787,103772,103681,104419,105971,107622,107982,108214,108095,107907,107704,107418,107318,107527,107864,108371,108909,109474,110137,110512,110538,110268,110061,110409,110871,111257,111332,111368,111516,111805,112271,112904,113519,114348,115147,116269,117549,119044,120560,121400,122171,122786,124084,125309,127108,128121,128820,128889,129222,129944,130786,132578,134400,136430,137815,138528,139057,139860,141310,142701,143812,145276,146905,148152,149016,150499,152227,153846,154687,155057,155358,155473,156020,156443,156733,156802,156808,156818,157212,157530,157978,158182,158182,158266,158367,158629,158524,157978,157436,156639,155241,153702,152271,151408,150446,149263,147974,146434,144886,143197,141647,140090,138905,137855,137050,136228,135544,134858,134158,133312,132542,131531,130267,129002,127929,126962,125908,124655,123650,122671,122201,121807,121814,121788,121949,122033,122316,122528,122903,123296,123708,123948,124155,124474,124950,125383,125895,126327,127046,127747,128539,129134,129810,130448,131132,131835,132598,133306,133973,134532,134381,134454,134584,137130,140161,143227,144103,144474,144765,145050,144770,145099,146160,147392,148178,148891,149468,149887,150053,150611,151427,152272,152859,153123,153897,155248,157760,159785,160938,160979,161010,161504,162384,163600,164675,165306,165723,166326,166834,166660,166851,168015,170536,173057,174835,175882,176664,177264,177583,178947,180598,182478,183795,185443,187159,188458,189633,190879,192497,194049,196410,198488,200419,202336,204250,206580,208764,210608,211727,212629,213845,215254,216380,217163
394501,"Corning, NY",381,61248,60827,60446,60305,60286,60452,60772,60996,61157,61024,61002,61181,61516,61809,62404,62971,63258,63070,63197,63664,64180,64611,64954,65047,65016,64899,65091,65047,65344,65444,65742,65743,66158,66172,66504,66750,67437,67917,68302,69043,69399,69764,69746,70131,70403,70479,70794,71332,72220,72801,71985,71135,70075,70329,70572,71329,72044,72937,73558,74370,74789,75330,75713,76399,76902,77212,77518,77675,77920,77860,78313,78733,79357,79681,80024,80295,79363,78362,77142,77359,77494,77489,76873,76100,76218,76555,77006,76931,77058,77569,77026,76354,76142,77985,78635,78695,77825,78163,78740,79079,79479,79442,79669,79801,80023,80196,80269,80548,80690,81175,81720,82336,83709,84767,85950,86308,87083,87576,88267,88958,89457,89851,89915,90222,90074,90915,91779,93087,93163,92790,92348,92036,92291,92255,92529,93034,94537,95936,96932,96998,96992,97193,97356,97273,96691,96010,96113,95418,94717,93253,92644,92021,92372,92277,92271,91420,90994,90414,89663,89127,88635,88788,89643,91078,91944,92328,91975,92048,91752,91576,91260,91212,91462,91079,90310,89308,88737,88999,89689,90512,90569,90163,89373,89045,88840,89154,89143,89088,88942,88842,88903,88732,88785,89157,89908,90505,91250,91880,92856,93355,93817,93771,93930,94196,94554,94480,93990,93440,93081,92910,93167,93924,94911,95464,95468,95244,95190,95442,95526,95479,95066,94760,94942,94980,94998,94761,94823,94971,95354,95393,95758,95225,95270,95185,95469,95454,94912,94483,94302,94494,94679,94850,95589,96536,97339,97220,96701,96386,96057,96334,96413,96874,97183,97804,98680,99522,100244,101153,101664,101748,101558,101749,102526,103173,103685,103972,103881,104140,104170,104380,104091,103887,103405,103203,102946,103336,103602,104107,104726,105614,106500,106912,107178,106688,106257
395080,"Sebring, FL",382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64983,65412,65799,66526,67108,67611,68120,68594,69072,69491,69938,70307,70676,71078,71426,71814,72168,72655,73179,73862,74378,74772,74920,75170,75482,76104,76569,77081,77206,77597,77384,77700,77854,78339,78255,78149,78402,78952,79541,80017,80492,81107,81957,82776,83766,84753,85601,86252,86825,87680,88805,90166,91590,92927,94431,96170,98146,100090,102211,104194,106123,107796,110059,112582,115374,118581,122250,126222,129506,132866,136188,140282,143602,146568,148252,149951,152576,155331,157698,159395,160765,162659,163272,162948,161884,160738,159702,157963,156552,154767,153504,151637,150048,147469,144474,142132,139787,137814,137370,137274,136668,134487,131830,128863,126092,123830,123394,124329,125997,127002,125961,123802,121460,119220,117107,114507,113336,112343,112193,110672,110118,109248,108972,108520,107641,106435,105015,103959,102435,101643,101464,101011,99977,98416,97361,96103,95534,95165,95002,94234,93029,91503,90322,89801,89267,88927,88216,87527,86382,85928,85568,85483,84997,84841,84630,84611,84476,84340,84173,84468,84883,85371,85965,86632,87181,87575,87927,88660,89012,89210,89710,90068,90814,90948,91256,91770,93117,94649,96305,97049,97278,97346,97362,98311,99415,100810,102004,102920,103637,103265,102578,102237,103328,104604,106304,107499,108711,109646,110465,111512,112347,113276,114427,115854,117093,118245,118919,119889,120084,120822,121813,122938,124032,125171,126134,126242,126456,126966,128146,129044,130498,131528,132220,133043,134362,135715,136395,137336,137934,138723,138779,139132,139364,139939,140702,141352,141935,142387,142636,142792
395166,"Truckee, CA",383,,,,,,,,,,170706,170916,171217,171288,171083,171017,172086,173939,175537,176319,176764,177446,178649,179824,180762,181365,181988,182470,183435,184695,186303,187619,188662,189506,190637,191815,192715,193404,193811,194776,196144,197647,199499,200889,203339,206039,209745,212578,215149,217401,220288,223683,227495,231672,236045,240322,243529,246427,249338,252566,257636,262809,267501,269977,272431,275863,278938,281931,284376,287154,289431,291937,294024,295587,297042,298816,301387,304540,308076,311175,314458,319300,323680,327501,329269,331721,333287,334821,336778,340395,344555,348625,352053,354802,358307,361607,364877,366284,369118,373794,380677,388786,396807,407930,418123,425797,432111,436354,443250,447911,454326,462447,474498,484481,492100,496455,497740,499506,501006,503905,509074,514003,520223,522468,524392,523535,520027,512189,507866,503853,500317,497900,498339,498600,496197,491699,489167,488923,489294,487101,479526,474553,467120,462969,453014,447419,440907,435715,430836,425013,419564,413572,408703,402219,398445,395373,392876,387554,382285,378754,377874,374794,372779,367931,364972,362238,360540,358706,355254,352714,350933,350936,351082,351661,348305,343120,336322,332682,329875,327204,322865,317224,312214,309248,307124,303054,298312,293087,291921,291443,291705,290313,289520,289126,290043,290325,291995,291129,292776,294210,296432,296386,296560,298819,304496,312011,323256,332078,337159,340651,346006,353163,360204,366533,372685,378062,382929,386008,386141,386582,387230,385182,379720,375635,374911,375825,377063,378000,378028,377400,377048,377256,376833,378236,381520,386284,390143,394703,394620,396638,396631,400512,402247,405552,405594,405945,407444,412594,417155,420755,425359,427045,428691,430481,435001,438425,437486,439600,441248,446031,448416,449894,451269,454122,457676,459642,460653,462771,461720,461136,461397,465470,469068,470301,468956,467975,469128,475560,477797,476833,470431,466053,462665,462253,464308,467447
394953,"Paducah, KY",384,59386,59287,59137,59097,59506,59997,60590,61023,61265,61408,61482,61770,61871,62155,62355,62679,62892,63010,63014,63031,63272,63906,64577,65209,65555,65928,66142,66342,66472,66729,67011,67160,67428,67379,67367,67133,67259,67500,67775,68050,68206,68418,68541,68850,69169,69431,69538,69571,69599,69739,69896,70151,70284,70380,70474,70826,71274,71783,71980,72159,72277,72588,72887,73058,73096,73046,73098,73266,73573,73788,73900,73977,74175,74495,74786,75068,75139,75206,75215,75397,75606,75773,75951,76054,76239,76466,76765,77024,77205,77415,77708,78054,78434,78763,79006,79234,79445,79436,79382,79321,79584,79750,80021,80306,80696,80972,81164,81409,81686,82107,82430,82774,82896,82995,83043,83179,83392,83697,84235,84914,85621,84937,83897,82511,82128,81935,82276,82738,83142,83156,82969,82446,81478,81011,80802,80615,81108,81517,82032,80957,79212,78238,77782,78218,78094,78058,77853,77727,77437,77279,77167,77097,77023,76882,76840,76701,76686,76719,76711,76587,76241,75940,75657,75573,75568,75595,75559,75547,75643,75860,76032,76133,76052,75993,75954,75962,75910,75795,75807,75960,76239,76511,76828,77665,78347,78978,78986,79050,79043,79355,79725,80154,80314,80608,80939,81369,81613,81738,81775,81930,82196,82407,82491,81627,80923,80469,80948,81297,81389,81430,81471,81685,81798,81886,81932,82150,82455,82832,83202,83567,83749,83949,83965,84038,84108,84604,85149,85663,86028,86469,86985,87437,87737,87908,88161,88536,88981,89295,89617,89949,90379,89878,89400,88836,88996,89131,89319,89748,90228,90183,90072,90046,90626,91360,91912,92365,92653,93039,93409,93692,93979,94225,94608,95020,95503,95990,96376,96734,96866,96991,97122,97428,97820,98224,98515,98880,99416,100243,100978,101641,102094,102509,102880,102969,103024
394637,"Grand Forks, ND",385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150382,149721,148539,146682,145380,144672,144019,143229,142569,142327,142451,144292,145635,146600,146176,146324,146130,146658,148579,150602,151377,150429,149586,148718,148163,147752,146211,144645,143347,143610,143437,143309,143160,143434,143471,143340,143295,143610,144391,145211,145747,146241,146574,147107,147707,148550,149411,150194,150596,150898,151251,152544,153812,154990,156340,157826,159584,160938,162292,163318,164190,165024,166161,167050,167929,168829,169701,170588,172059,173712,175406,176284,177303,177425,177598,177513,178899,180139,181168,181537,182083,182821,183167,183366,183471,184133,184866,185615,186017,186342,186663,187100,187499,187909,188352,188839,190216,192623,197924,202299,205224,204999,204625,204678,204975,205610,206156,206618,207002,207096,207325,207421,207604,207590,207465,207665,208070,208983,209970,211022,212105,212828,213511,213974,214563,215122,214822,213927,213008
395090,"Shelby, NC",386,65075,65231,65444,65695,65975,66251,66459,66745,67087,67486,67811,68126,68409,68687,68942,69247,69520,69776,70011,70278,70535,70535,70467,70326,70271,70386,70667,70712,71078,71372,72187,72524,72870,73069,73307,73445,73455,73384,73399,73561,73808,74000,74114,74236,74412,74723,75070,75498,75856,76229,76549,76998,77338,77696,77972,78382,78780,79278,79521,79772,79825,80030,80176,80375,80660,80942,81241,81409,81550,81635,81735,81843,82002,82272,82550,82905,83035,83152,83153,83354,83534,83736,83862,84059,84294,84454,84568,84637,84854,85098,85374,85604,85816,86079,86356,86646,86911,87133,87345,87539,87803,88192,88604,89045,89408,89910,90413,90933,91369,91863,92371,92890,93377,93909,94447,94928,95381,95909,96420,96937,97382,97855,98286,98657,99071,99551,100047,100514,100993,101549,102012,102359,102663,103077,103294,103334,103107,103018,102665,102405,101805,101524,101268,101272,101128,100765,100604,100414,100363,100169,99968,99792,99498,99296,99036,98831,98531,98145,97557,96942,96269,95710,95058,94569,94042,93716,93456,93357,93337,93193,93024,92784,92620,92546,92414,92170,91744,91222,90791,90360,89978,89630,89397,89245,89041,88866,88501,88290,87961,87838,87680,87596,87599,87528,87500,87429,87450,87482,87493,87570,87618,87733,87740,87830,87883,87939,87887,87844,87846,87849,87865,87882,88020,88188,88464,88740,89085,89349,89608,89849,90057,90280,90394,90594,90786,91124,91490,91835,92150,92384,92638,92871,93071,93288,93467,93621,93755,94033,94478,94946,95354,95709,96023,96061,96034,96054,96302,96532,96769,97081,97560,98017,98484,98778,98974,99076,99271,99617,99987,100454,100910,100314,99843,99403,99730,100013,100469,101111,101068,101068,101565,102497,103512,104240,104928,105305,105530,106154,106696,107537,108567,108879,108817,108022,107986
394580,"Fairbanks, AK",387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159381,157971,157676,157288,157695,158040,157693,157743,157762,158200,158438,158660,159423,160518,161983,162350,162861,162822,163344,163565,163850,164245,164446,164698,165135,165796,166649,167576,168836,170270,172299,174309,176682,177666,178385,178361,179488,180813,182539,184686,187365,186927,185844,183511,184693,185380,186377,186108,186096,185974,187776,189588,191990,194002,195960,198852,201347,203994,205302,206311,207089,207836,208571,209507,211354,213661,216691,219190,221210,222582,224194,226011,227673,228832,229892,231097,232878,234238,235344,236454,237760,239079,239594,240688,241642,242285,239363,236203,233799,234123,234569,234669,234888,234883,234797,234526,234386,234113,233938,233497,232883,232307,231778,231572,231268,231109,231050,231114,231387,231645,231994,232228,232731,233148,233828,234306,234697,234801,234306,233711,233181,233230,233336,233249,233229,233360,233626,233615,233458,233138,232974,232875,233125,233001,232667,232096,232043,232215,232677,233261,234051,234793,235353,235958,236539,237113,237463,235797,231050,226529,224313,225079,223893,222852,221912,222396,222284,222410,221956,221267,219607,219453,219226,219461,219386,219596,220498,219787,220200,220284,222470,224728,226852,228375,228258,228095,227439,227844,228023,229429,230354,231350,230030,229632,229096,230285,231266,232397,233497,233995,234724,236299,237985,239504,240197,240762,241296,242511,244255,246714,248377,249915,249277,248826,246977,247012,248071,249688,250212,248706,246259,244214,243133,243512,244907,246813,246869,246967,246831,248198,248965,250425,251113,248411,244457,241253,241805
394928,"Ocean City, NJ",388,127835,127405,127051,126898,127037,127120,127244,127432,127974,128274,128422,128520,128941,129424,129667,129775,129908,130337,130798,131482,132098,132564,132738,132775,133329,134119,135136,135914,136503,137057,138021,139188,140078,140422,140818,141611,142556,143625,144801,146336,147689,149073,150337,151978,153655,155533,157276,159079,161036,162894,164848,166722,168266,169686,170712,172191,173606,175331,177225,179224,181314,182621,184061,185386,187210,189285,191638,194759,197434,199646,200967,202556,204482,207499,210745,214345,217420,220207,223335,226707,230451,233880,237320,241070,245161,249656,255386,260595,265354,268824,272675,276839,281334,285303,289854,294776,299905,304744,309442,315193,321136,326595,334304,340094,345492,346568,350101,354007,359637,365138,371583,377633,382987,387831,393619,399365,404367,408161,411159,413813,416803,419126,421168,421726,421804,419938,418515,417411,416173,413767,409958,406565,403277,400016,397096,394403,392690,391770,390423,389050,387936,386598,388226,387259,387925,390988,396093,400334,398795,395567,390420,384956,380960,381147,380660,380862,377745,373195,366880,361215,358115,358734,359594,360538,359203,357884,357150,357066,358459,358110,357714,356009,356090,354397,353112,350361,347931,345211,342677,341677,340174,339215,337417,336910,336395,334695,330829,328468,327278,328633,328445,329049,328962,329254,328795,327858,327241,327435,326808,327198,327650,330726,332008,331909,330157,328738,327846,328091,328438,329110,329210,329515,331169,331830,333543,334989,337358,337427,336367,334702,333688,332698,331783,331261,330639,331611,332612,332963,332137,332402,334089,335145,336544,337401,338326,338038,337372,337738,338499,339361,338755,338285,338137,338964,339110,338943,338257,337205,336369,335825,336032,336852,338225,340430,341089,341312,341318,342733,345074,347588,350080,351938,353771,355187,356229,356448,356375,356628,358928,361959,365477,366287,367048,367532,368736,369160,368431,367959,366742,366433,366801,369709,372130,374061,375502
